sci_name_2025,TAXON_ORDER,CATEGORY,SPECIES_CODE,TAXON_CONCEPT_ID,PRIMARY_COM_NAME,SCI_NAME,ORDER,FAMILY,ott_id,ott_name,ott_tax_sources,match_type,H_M_name,H_M_match_type,Birdlife_name,Birdlife_match_type,IOC_name,IOC_match_type,underscores,sp_toga,Species,Unnamed: 0,Order,Family,Genus,animal,TOTALINNOVATIONS2025,FOODINNO2025,TECHINNO2025,TOTALINNOVATIONS2025_ResEff,FOODINNO2025_ResEff,TECHINNO2025_ResEff,Range.Size,ResearchEffort,DietBreadth,HabitatBreadth,GenerationLength,GenerationLengthFULL,MaxLongevity,Insularity,UrbanFULL,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,Brain_size,Relative_brain_size,Beak_length.Culmen,Beak_length.Nares,Beak_width,Beak_depth,Tarsus_length,Wing_length,Kipps_distance,Secondary1,Hand.Wing_index,Tail_length,Mass,Habitat,Habitat_density,Migration,Trophic_level,Trophic_niche,Primary_lifestyle,Range_size,buildingcoll,lbuildingcoll,buildingcoll_mig,lbuildingcoll_mig,buildingcoll_nonmig,lbuildingcoll_nonmig,rawtowercoll,ltowercollnonzero,rawturbinecoll,lturbinecollnonxero,ALLcoll,Abundance.estimate,strong_finding,Assembly name,contig N50 (bp),scaffold N50 (bp),Range_size_log,ResearchEffort_log,PopulationTrend2019_encoded,inno_selection
Acanthisitta_chloris,13219,species,riflem1,avibase-7D5E37D9,Rifleman,Acanthisitta chloris,Passeriformes,Acanthisittidae (New Zealand Wrens),1085740.0,Acanthisitta chloris,"ncbi:57068,gbif:5229954,irmng:10801945",canonical_match,Acanthisitta chloris,concepts_match,Acanthisitta chloris,concepts_match,Acanthisitta chloris,concepts_match,Acanthisitta_chloris,Acanthisitta chloris,Acanthisitta_chloris,4,PASSERIFORMES,ACANTHISITTIDAE,Acanthisitta,Acanthisitta_chloris,1,1,0,0.265218448,0.401394106,-0.23057656,152503.84,16,2,2.991903891,3.5,1.890638142,6.563452551,1.0,1,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,0.349,-0.19,12.1,6.3,2.4,2.2,18.0,46.0,6.2,38.1,13.9,23.5,6.91,Forest,1,1.0,Carnivore,Invertivore,Insessorial,152503.84,,,,,,,,,,,,1011749.0,True,HLacaChl2,16681756,40827287,5.183280779222571,1.2041199826559248,1.0,not_innovative
Amazona_aestiva,12939,species,bufpar,avibase-4B268FD2,Turquoise-fronted Amazon,Amazona aestiva,Psittaciformes,Psittacidae (New World and African Parrots),658064.0,Amazona aestiva,"ncbi:12930,gbif:2479662,irmng:10199189",canonical_match,Amazona aestiva,concepts_match,Amazona aestiva,concepts_match,Amazona aestiva,concepts_match,Amazona_aestiva,Amazona aestiva,Amazona_aestiva,3286,PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_aestiva,0,0,0,-0.747685236,-0.510891133,-0.419053422,5857429.4,129,1,2.564544858,12.3,14.84711972,49.0,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,7.713,0.561,37.2,29.0,16.9,30.0,18.4,204.2,54.0,149.8,26.5,111.4,451.0,Shrubland,2,1.0,Herbivore,Frugivore,Insessorial,5857429.4,4.0,0.602059991,,,,,,,,,0.602059991,5249803.0,True,HLamaAes1,26171,1281105,6.767707062719244,2.110589710299249,1.0,not_innovative
Myiopsitta_monachus,12819,species,monpar,avibase-35810386,Monk Parakeet,Myiopsitta monachus,Psittaciformes,Psittacidae (New World and African Parrots),276609.0,Myiopsitta monachus,ncbi:176066;gbif:2479407;irmng:10586304,,,,,,,,Myiopsitta_monachus,Myiopsitta monachus,Myiopsitta_monachus,4276,PSITTACIFORMES,PSITTACIDAE,Myiopsitta,Myiopsitta_monachus,3,2,1,0.632677065,0.583655749,0.270597172,2722615.89,134,3,3.880293321,6.0,5.477657609,19.95,0.0,1,Least-Concern,1.0,increasing,3.0,0.0,0.0,0.0,NO,4.1,0.672,22.2,19.7,12.9,20.2,16.6,145.2,64.8,80.0,44.7,125.6,120.0,Human Modified,2,1.0,Herbivore,Omnivore,Insessorial,2722615.89,2.0,0.301029996,,,,,,,,,0.301029996,12328613.0,True,HLmyiMon1,69906,12825613,6.434986374861722,2.1271047983648077,3.0,not_innovative
Ara_militaris,13145,species,milmac,avibase-50C9E950,Military Macaw,Ara militaris,Psittaciformes,Psittacidae (New World and African Parrots),758345.0,Ara militaris,"ncbi:57237,gbif:5959230,irmng:10213300",canonical_match,Ara militaris,concepts_match,Ara militaris,concepts_match,Ara militaris,concepts_match,Ara_militaris,Ara militaris,Ara_militaris,3289,PSITTACIFORMES,PSITTACIDAE,Ara,Ara_militaris,0,0,0,-0.522358933,-0.356468727,-0.286237376,281783.13,30,1,1.97553313,12.7,12.92212445,46.0,0.0,0,Vulnerable,3.0,decreasing,1.0,1.0,1.0,1.0,NO,18.834,0.936,56.6,49.3,27.2,57.2,28.8,366.7,151.2,216.8,41.1,366.1,1134.0,Forest,2,1.0,Herbivore,Frugivore,Insessorial,281783.13,,,,,,,,,,,,1131377.0,True,HLaraMil1,177519,4054913,5.449914988889658,1.4771212547196624,1.0,not_innovative
Ara_macao,13152,species,scamac1,avibase-5B015EDA,Scarlet Macaw,Ara macao,Psittaciformes,Psittacidae (New World and African Parrots),851014.0,Ara macao,"ncbi:176014,gbif:5959227,irmng:10188793",canonical_match,Ara macao,concepts_match,Ara macao,concepts_match,Ara macao,concepts_match,Ara_macao,Ara macao,Ara_macao,232,PSITTACIFORMES,PSITTACIDAE,Ara,Ara_macao,3,3,0,0.709135245,0.923736747,-0.377482597,6755480.57,82,3,2.261727762,12.7,11.36521811,48.5,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,18.142,0.961,67.2,64.1,31.8,63.5,31.6,393.7,127.5,263.7,32.7,554.5,1015.0,Forest,2,1.0,Herbivore,Omnivore,Insessorial,6755480.57,,,,,,,,,,,,5223327.0,True,araMac1,4399,15974,6.829656249209337,1.9138138523837167,1.0,not_innovative
Ara_ararauna,13140,species,baymac,avibase-18AEC353,Blue-and-yellow Macaw,Ara ararauna,Psittaciformes,Psittacidae (New World and African Parrots),1020127.0,Ara ararauna,"ncbi:9226,gbif:5959231,irmng:10188723",canonical_match,Ara ararauna,concepts_match,Ara ararauna,concepts_match,Ara ararauna,concepts_match,Ara_ararauna,Ara ararauna,Ara_ararauna,230,PSITTACIFORMES,PSITTACIDAE,Ara,Ara_ararauna,4,4,0,0.879662542,1.110820911,-0.408496654,7780066.73,115,3,2.7620782,12.7,12.12364583,43.0,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,18.3,0.912,66.0,61.9,30.2,55.1,31.9,381.3,115.4,264.6,30.1,492.5,1125.0,Forest,1,1.0,Herbivore,Omnivore,Insessorial,7780066.73,1.0,0.0,,,,,,,,,0.0,8323679.0,True,HLaraAra1,128137,2859019,6.890983321969958,2.060697840353612,1.0,food_type_innovative
Guaruba_guarouba,13163,species,golpar3,avibase-1F894CC3,Golden Parakeet,Guaruba guarouba,Psittaciformes,Psittacidae (New World and African Parrots),416104.0,Guaruba guarouba,"ncbi:51906,gbif:2480064,irmng:11373925",canonical_match,Guaruba guarouba,concepts_match,Guaruba guarouba,concepts_match,Guaruba guarouba,concepts_match,Guaruba_guarouba,Guaruba guarouba,Guaruba_guarouba,1339,PSITTACIFORMES,PSITTACIDAE,Guaruba,Guaruba_guarouba,0,0,0,-0.453473611,-0.309259693,-0.2456337,261029.65,19,2,2.656948769,7.4,6.036553434,23.2,0.0,0,Vulnerable,3.0,decreasing,1.0,1.0,1.0,0.0,NO,7.475,1.003,40.1,34.8,23.5,36.4,18.5,204.7,75.6,127.8,36.8,154.8,194.0,Forest,1,1.0,Herbivore,Frugivore,Insessorial,261029.65,,,,,,,,,,,,426427.0,True,HLguaGua1,126760,9320406,5.416689841054871,1.2787536009528289,1.0,not_innovative
Anodorhynchus_hyacinthinus,13087,species,hyamac1,avibase-3B7073D1,Hyacinth Macaw,Anodorhynchus hyacinthinus,Psittaciformes,Psittacidae (New World and African Parrots),416115.0,Anodorhynchus hyacinthinus,"ncbi:51900,gbif:2479359,irmng:10941222",canonical_match,Anodorhynchus hyacinthinus,concepts_match,Anodorhynchus hyacinthinus,concepts_match,Anodorhynchus hyacinthinus,concepts_match,Anodorhynchus_hyacinthinus,Anodorhynchus hyacinthinus,Anodorhynchus_hyacinthinus,3442,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus,Anodorhynchus_hyacinthinus,2,1,1,0.429216772,0.235910178,0.32024075,536784.2,78,1,3.216035635,15.0,11.28936891,38.8,0.0,0,Vulnerable,3.0,decreasing,1.0,1.0,1.0,0.0,NO,24.729,1.118,97.7,83.9,42.5,85.1,40.1,444.0,132.2,299.5,30.9,444.5,1331.0,Forest,2,1.0,Herbivore,Frugivore,Insessorial,536784.2,,,,,,,,,,,,628075.0,True,HLanoHya1,88936,3229032,5.7297997240875365,1.8920946026904804,1.0,not_innovative
Pyrrhura_molinae,13023,species,gncpar,avibase-31679C53,Green-cheeked Parakeet,Pyrrhura molinae,Psittaciformes,Psittacidae (New World and African Parrots),442816.0,Pyrrhura molinae,"ncbi:311895,gbif:2479804,gbif:8948704,irmng:10452872",canonical_match,Pyrrhura molinae,concepts_match,Pyrrhura molinae,concepts_match,Pyrrhura molinae,concepts_match,Pyrrhura_molinae,Pyrrhura molinae,Pyrrhura_molinae,3366,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,Pyrrhura_molinae,0,0,0,-0.427928733,-0.291753075,-0.23057656,675243.93,16,2,2.268965517,6.0,3.37008843,15.90044592,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,4.44,1.0,19.2,16.6,11.0,18.9,14.4,133.0,51.4,82.0,38.5,139.1,77.09,Woodland,2,1.0,Herbivore,Frugivore,Insessorial,675243.93,,,,,,,,,,,,2263331.0,True,HLpyrMol1,82819,4671993,5.829460688854522,1.2041199826559248,1.0,not_innovative
Pyrrhura_frontalis,13015,species,mabpar,avibase-B24FFE53,Maroon-bellied Parakeet,Pyrrhura frontalis,Psittaciformes,Psittacidae (New World and African Parrots),33330.0,Pyrrhura frontalis,"ncbi:211511,gbif:2479840,irmng:10188202",canonical_match,Pyrrhura frontalis,concepts_match,Pyrrhura frontalis,concepts_match,Pyrrhura frontalis,concepts_match,Pyrrhura_frontalis,Pyrrhura frontalis,Pyrrhura_frontalis,6790,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,Pyrrhura_frontalis,3,3,0,1.026789332,1.141433961,-0.19024498,1704534.47,10,3,2.715575187,6.0,2.934828725,14.56726733,0.0,1,Least-Concern,1.0,stable,2.0,0.0,0.0,0.0,NO,2.813,0.582,22.8,17.2,11.8,18.4,12.2,132.5,53.4,79.1,40.3,127.5,72.0,Forest,1,1.0,Herbivore,Omnivore,Insessorial,1704534.47,5.0,0.698970004,,,,,,,,,0.698970004,3283534.0,True,HLpyrFro1,86226,18208294,6.231605788187042,1.0,2.0,food_type_innovative
Pyrrhura_perlata,13022,species,crbpar1,avibase-E93BACCC,Crimson-bellied Parakeet,Pyrrhura perlata,Psittaciformes,Psittacidae (New World and African Parrots),442814.0,Pyrrhura perlata,"ncbi:311897,gbif:2479851,irmng:11164658",canonical_match,Pyrrhura perlata,concepts_match,Pyrrhura perlata,concepts_match,Pyrrhura perlata,concepts_match,Pyrrhura_perlata,Pyrrhura perlata,Pyrrhura_perlata,6793,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,Pyrrhura_perlata,0,0,0,-0.359505029,-0.2448604,-0.19024498,1128815.89,10,2,0.999801035,6.0,3.015510365,14.3,0.0,0,Vulnerable,3.0,stable,2.0,1.0,1.0,0.0,NO,2.9,0.589,20.2,17.0,11.0,17.5,13.0,130.1,36.0,94.0,27.7,103.6,74.99,Forest,1,1.0,Herbivore,Frugivore,Insessorial,1128815.89,,,,,,,,,,,,638116.0,True,HLpyrPer1,101886,3731728,6.052623114221438,1.0,2.0,not_innovative
Psittacus_erithacus,12760,species,grepar,avibase-A20878F0,Gray Parrot,Psittacus erithacus,Psittaciformes,Psittacidae (New World and African Parrots),285641.0,Psittacus erithacus,ncbi:57247;gbif:2480181;irmng:10586624,bulk_tnrs_2023,Psittacus erithacus,child_of,Psittacus erithacus,concepts_match,Psittacus erithacus;Psittacus timneh,overlaps,Psittacus_erithacus,Psittacus erithacus,Psittacus_erithacus,2534,PSITTACIFORMES,PSITTACIDAE,Psittacus,Psittacus_erithacus,0,0,0,-0.860810592,-0.588419097,-0.485733887,2732037.72,266,1,4.082640916,15.5,11.29886078,49.7,0.0,1,Endangered,4.0,decreasing,1.0,1.0,1.0,0.0,NO,9.289,0.917,41.9,36.2,18.1,30.5,25.1,238.6,98.9,140.3,41.3,94.5,333.0,Forest,1,1.0,Herbivore,Omnivore,Insessorial,2732037.72,,,,,,,,,,,,6587487.0,True,HLpsiEri1,175666,6797924,6.436486691156922,2.424881636631067,1.0,not_innovative
Agapornis_roseicollis,12744,species,peflov,avibase-31C03CB8,Rosy-faced Lovebird,Agapornis roseicollis,Psittaciformes,Psittaculidae (Old World Parrots),174401.0,Agapornis roseicollis,"ncbi:60468,gbif:9770031,irmng:10455059",canonical_match,Agapornis roseicollis,concepts_match,Agapornis roseicollis,concepts_match,Agapornis roseicollis,concepts_match,Agapornis_roseicollis,Agapornis roseicollis,Agapornis_roseicollis,75,PSITTACIFORMES,PSITTACIDAE,Agapornis,Agapornis_roseicollis,0,0,0,-0.693340575,-0.473647219,-0.387020575,455619.05,91,2,2.209307764,5.1,3.049665722,15.41970936,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,1.88,0.342,19.4,17.2,10.6,17.7,13.4,100.8,41.1,59.9,40.7,45.8,53.83,Shrubland,2,1.0,Herbivore,Granivore,Terrestrial,455619.05,,,,,,,,,,,,9835504.0,True,HLagaRos1,28585,118346,5.658601874179932,1.9590413923210936,1.0,not_innovative
Psittacula_krameri,12350,species,rorpar,avibase-6B1CFC3C,Rose-ringed Parakeet,Psittacula krameri,Psittaciformes,Psittaculidae (Old World Parrots),1020124.0,Psittacula krameri,"ncbi:9228,gbif:2479226,irmng:10763149",canonical_match,Psittacula krameri,concepts_match,Alexandrinus krameri,concepts_match,Psittacula krameri,concepts_match,Psittacula_krameri,Psittacula krameri,Psittacula_krameri,4318,PSITTACIFORMES,PSITTACIDAE,Psittacula,Psittacula_krameri,12,12,0,1.69223831,1.968374546,-0.492748476, NA,287,3,4.245621209,7.6,10.31522925,34.0,0.0,0,Least-Concern,1.0,increasing,3.0,0.0,0.0,0.0,NO,3.841,0.625,25.4,22.7,14.4,20.8,13.8,155.8,75.3,82.2,47.7,215.2,116.1,Forest,2,1.0,Herbivore,Omnivore,Insessorial,7699517.78,,,,,,,,,,,,47500445.0,True,HLpsiKra1,23132,1191622,6.886463526205849,2.4578818967339924,3.0,food_type_innovative
Eclectus_roratus,12302,species,eclpar1,avibase-88A336F3,Moluccan Eclectus,Eclectus roratus,Psittaciformes,Psittaculidae (Old World Parrots),375776.0,Eclectus roratus,ncbi:176024;gbif:9022701;gbif:2480075;irmng:10586618,bulk_tnrs_2023,Eclectus roratus,child_of,Eclectus roratus,concepts_match,Eclectus roratus,concepts_match,Eclectus_roratus,Eclectus roratus,Eclectus_roratus,1056,PSITTACIFORMES,PSITTACIDAE,Eclectus,Eclectus_roratus,1,1,0,0.049648046,0.253657692,-0.3576421,51683.78,66,2,4.964793609,10.1,12.68388504,40.8,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,7.278,0.467,40.0,32.6,19.4,29.7,21.6,228.2,79.5,149.8,34.7,114.6,480.76,Forest,1,1.0,Herbivore,Omnivore,Insessorial,51683.78,,,,,,,,,,,,3923323.0,True,HLeclRor1,86912,3064750,4.713354269172554,1.8195439355418688,1.0,not_innovative
Probosciger_aterrimus,12170,species,palcoc1,avibase-ADC0F261,Palm Cockatoo,Probosciger aterrimus,Psittaciformes,Cacatuidae (Cockatoos),645854.0,Probosciger aterrimus,"ncbi:141839,gbif:2479187,irmng:10682467",canonical_match,Probosciger aterrimus,concepts_match,Probosciger aterrimus,concepts_match,Probosciger aterrimus,concepts_match,Probosciger_aterrimus,Probosciger aterrimus,Probosciger_aterrimus,2490,PSITTACIFORMES,CACATUIDAE,Probosciger,Probosciger_aterrimus,1,1,0,0.102066571,0.28958157,-0.326744593,716105.09,47,2,2.180177112,17.7,16.34149967,56.3,1.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,20.121,1.17,90.9,80.5,27.6,84.4,29.5,344.2,103.1,241.2,29.9,229.2,841.0,Forest,2,1.0,Herbivore,Omnivore,Insessorial,716105.09,,,,,,,,,,,,236012.0,True,HLproAte1,32274,198462,5.854976760657093,1.6720978579357175,1.0,not_innovative
Nestor_notabilis,12144,species,kea1,avibase-D2E2AE57,Kea,Nestor notabilis,Psittaciformes,Strigopidae (New Zealand Parrots),749203.0,Nestor notabilis,"ncbi:176057,gbif:2479593,irmng:10193501",canonical_match,Nestor notabilis,concepts_match,Nestor notabilis,concepts_match,Nestor notabilis,concepts_match,Nestor_notabilis,Nestor notabilis,Nestor_notabilis,2005,PSITTACIFORMES,STRIGOPIDAE,Nestor,Nestor_notabilis,6,4,2,1.336316291,1.193184656,0.760955271,63273.75,53,3,5.220930233,12.0,7.876239563,20.42647447,1.0,1,Endangered,4.0,decreasing,1.0,1.0,1.0,1.0,NO,14.573,0.833,59.0,46.2,15.9,28.7,45.1,308.5,106.3,202.2,34.5,168.5,862.97,Grassland,2,1.0,Herbivore,Omnivore,Insessorial,63273.75,,,,,,,,,,,,15417.0,True,HLnesNot1,26546,61475,4.801223574241756,1.724275869600789,1.0,food_type_innovative
Falco_naumanni,11992,species,leskes1,avibase-BECA271F,Lesser Kestrel,Falco naumanni,Falconiformes,Falconidae (Falcons and Caracaras),624976.0,Falco naumanni,"ncbi:148594,gbif:9584698,irmng:10193147",canonical_match,Falco naumanni,concepts_match,Falco naumanni,concepts_match,Falco naumanni,concepts_match,Falco_naumanni,Falco naumanni,Falco_naumanni,7599,FALCONIFORMES,FALCONIDAE,Falco,Falco_naumanni,1,0,1,-0.209309102,-0.616960052,0.182865711,9560575.62,347,1,4.76545268,5.7,2.996853971,10.92,0.0,1,Least-Concern,1.0,stable,2.0,1.0,1.0,0.0,NO,2.745,0.138,19.8,13.0,9.5,11.0,29.9,229.3,123.4,105.7,53.9,132.4,152.06,Grassland,3,3.0,Carnivore,Invertivore,Generalist,9560575.62,,,,,,,,,,,,13382449.0,True,HLfalNau1,13754753,91761059,6.980484040922952,2.5403294747908736,2.0,not_innovative
Falco_rupicolus,12009,species,eurkes1,avibase-465E7C9F,Rock Kestrel,Falco rupicolus,Falconiformes,Falconidae (Falcons and Caracaras),285806.0,Falco rupicolus,"ncbi:1562128,gbif:6065652",canonical_match,Falco tinnunculus,child_of,Falco tinnunculus,child_of,Falco rupicolus,concepts_match,Falco_rupicolus,Falco tinnunculus,Falco_tinnunculus,3645,FALCONIFORMES,FALCONIDAE,Falco,Falco_tinnunculus,18,8,10,1.833987166,1.437719382,1.765013185,49037026.09,1306,2,5.787479211,5.4,4.08055933,20.41666667,0.0,1,Least-Concern,1.0,decreasing,1.0,1.0,1.0,0.0,NO,3.904,0.385,20.8,14.1,10.6,11.5,39.1,241.0,123.2,118.4,51.0,154.5,183.21,Shrubland,3,3.0,Carnivore,Vertivore,Aerial,49037026.09,1.0,0.0,0.0,,1.0,0.0,,,,,0.0,42772390.0,True,HLfalTin1,37053,21232185,7.690524123992704,3.115943176939055,1.0,food_type_and_technical_innovative
Falco_tinnunculus,11993,species,eurkes,avibase-2DAB45B8,Eurasian Kestrel,Falco tinnunculus,Falconiformes,Falconidae (Falcons and Caracaras),534514.0,Falco tinnunculus,"ncbi:100819,worms:345751,gbif:9616058,irmng:11283725",canonical_match,Falco tinnunculus,child_of,Falco tinnunculus,child_of,Falco tinnunculus,concepts_match,Falco_tinnunculus,Falco tinnunculus,Falco_tinnunculus,3645,FALCONIFORMES,FALCONIDAE,Falco,Falco_tinnunculus,18,8,10,1.833987166,1.437719382,1.765013185,49037026.09,1306,2,5.787479211,5.4,4.08055933,20.41666667,0.0,1,Least-Concern,1.0,decreasing,1.0,1.0,1.0,0.0,NO,3.904,0.385,20.8,14.1,10.6,11.5,39.1,241.0,123.2,118.4,51.0,154.5,183.21,Shrubland,3,3.0,Carnivore,Vertivore,Aerial,49037026.09,1.0,0.0,0.0,,1.0,0.0,,,,,0.0,42772390.0,True,HLfalTin1,37053,21232185,7.690524123992704,3.115943176939055,1.0,food_type_and_technical_innovative
Falco_peregrinus,12114,species,perfal,avibase-47E58408,Peregrine Falcon,Falco peregrinus,Falconiformes,Falconidae (Falcons and Caracaras),786435.0,Falco peregrinus,"ncbi:8954,worms:159153,gbif:2481047,irmng:10835669",canonical_match,Falco peregrinus,concepts_match,Falco peregrinus,concepts_match,Falco peregrinus,concepts_match,Falco_peregrinus,Falco peregrinus,Falco_peregrinus,7600,FALCONIFORMES,FALCONIDAE,Falco,Falco_peregrinus,35,15,20,2.399056278,1.962361827,2.368015491,38088662.45,2092,2,8.230815194,6.8,5.712366517,19.25,0.0,1,Least-Concern,1.0,stable,2.0,1.0,1.0,0.0,NO,6.274,0.061,31.1,18.4,13.7,15.4,45.1,314.7,165.0,152.6,52.2,143.0,759.95,Grassland,3,2.0,Carnivore,Vertivore,Aerial,38088662.45,14.0,1.146128036,8.0,0.9,5.0,0.7,,,8.0,0.903089987,1.342422681,8922996.0,True,HLfalPer2,88635,194737,7.580795721918398,3.3205616801952367,2.0,food_type_and_technical_innovative
Falco_rusticolus,12113,species,gyrfal,avibase-E19252A7,Gyrfalcon,Falco rusticolus,Falconiformes,Falconidae (Falcons and Caracaras),759238.0,Falco rusticolus,"ncbi:120794,worms:159154,gbif:8069880,irmng:10940691",canonical_match,Falco rusticolus,concepts_match,Falco rusticolus,concepts_match,Falco rusticolus,concepts_match,Falco_rusticolus,Falco rusticolus,Falco_rusticolus,7601,FALCONIFORMES,FALCONIDAE,Falco,Falco_rusticolus,2,0,2,0.233161332,-0.591599269,0.610143191,8809463.94,274,1,4.791679798,6.4,6.127488041,21.8523941,0.0,0,Least-Concern,1.0,stable,2.0,1.0,1.0,0.0,NO,8.95,0.061,36.0,22.0,16.3,19.2,56.7,368.0,174.2,193.2,47.5,201.8,1431.72,Grassland,3,3.0,Carnivore,Vertivore,Aerial,8809463.94,,,,,,,,,,,,,True,HLfalRus1,15323486,91094845,6.944949482193766,2.437750562820388,2.0,not_innovative
Herpetotheres_cachinnans,11939,species,laufal1,avibase-24C90C1A,Laughing Falcon,Herpetotheres cachinnans,Falconiformes,Falconidae (Falcons and Caracaras),438655.0,Herpetotheres cachinnans,"ncbi:56343,gbif:2481071,irmng:10591843",canonical_match,Herpetotheres cachinnans,concepts_match,Herpetotheres cachinnans,concepts_match,Herpetotheres cachinnans,concepts_match,Herpetotheres_cachinnans,Herpetotheres cachinnans,Herpetotheres_cachinnans,1448,FALCONIFORMES,FALCONIDAE,Herpetotheres,Herpetotheres_cachinnans,1,0,1,0.307384433,-0.262855547,0.487424885,13330796.59,12,1,2.7620782,9.3,7.105915181,18.33589728,0.0,0,Least-Concern,1.0,decreasing,1.0,0.0,0.0,0.0,NO,6.629,0.227,33.2,18.3,12.6,20.7,58.9,272.4,51.0,217.8,18.9,219.0,623.58,Forest,2,1.0,Carnivore,Vertivore,Insessorial,13330796.59,,,,,,,,,,,,2138243.0,True,HLherCac1,61768,1830427,7.124856101724794,1.0791812460476249,1.0,not_innovative
Cariama_cristata,11936,species,relser1,avibase-5817C5F7,Red-legged Seriema,Cariama cristata,Cariamiformes,Cariamidae (Seriemas),86685.0,Cariama cristata,"ncbi:54380,gbif:5228133,irmng:10196799",canonical_match,Cariama cristata,concepts_match,Cariama cristata,concepts_match,Cariama cristata,concepts_match,Cariama_cristata,Cariama cristata,Cariama_cristata,5029,CARIAMIFORMES,CARIAMIDAE,Cariama,Cariama_cristata,0,0,0,-0.468454554,-0.319526552,-0.254464048,5932013.38,21,4,1.632946379,6.7,7.575596883,19.36806488,0.0,0,Least-Concern,1.0,stable,2.0,0.0,0.0,0.0,NO,11.284,0.305,65.9,37.6,14.9,18.3,205.8,357.1,38.2,320.3,10.7,296.4,1400.0,Shrubland,2,1.0,Carnivore,Invertivore,Terrestrial,5932013.38,,,,,,,,,,,,1733231.0,True,HLcarCri1,13514148,30176635,6.773202121933825,1.3222192947339193,2.0,not_innovative
Sagittarius_serpentarius,7830,species,secret2,avibase-DCBCCEB8,Secretarybird,Sagittarius serpentarius,Accipitriformes,Sagittariidae (Secretarybird),1036186.0,Sagittarius serpentarius,"ncbi:56258,gbif:5229409,irmng:10190827",canonical_match,Sagittarius serpentarius,concepts_match,Sagittarius serpentarius,concepts_match,Sagittarius serpentarius,concepts_match,Sagittarius_serpentarius,Sagittarius serpentarius,Sagittarius_serpentarius,2695,ACCIPITRIFORMES,SAGITTARIIDAE,Sagittarius,Sagittarius_serpentarius,0,0,0,-0.623512764,-0.425792271,-0.34586136,14023594.92,58,2,2.738866676,12.7,9.453929854,21.07519459,0.0,0,Vulnerable,3.0,decreasing,1.0,1.0,1.0,0.0,NO,15.18,0.01,59.4,40.2,19.0,24.1,269.9,615.5,250.2,365.2,40.6,551.8,4017.0,Grassland,3,2.0,Carnivore,Vertivore,Terrestrial,14023594.92,,,,,,,,,,,,596782.0,True,HLsagSer1,36754,129671,7.146859358408789,1.7634279935629373,1.0,not_innovative
Haliaeetus_albicilla,8364,species,whteag,avibase-5A3D91D3,White-tailed Eagle,Haliaeetus albicilla,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",263118.0,Haliaeetus albicilla,"ncbi:8969,worms:232053,gbif:2480449,irmng:11001021",canonical_match,Haliaeetus albicilla,concepts_match,Haliaeetus albicilla,concepts_match,Haliaeetus albicilla,concepts_match,Haliaeetus_albicilla,Haliaeetus albicilla,Haliaeetus_albicilla,4467,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus,Haliaeetus_albicilla,1,1,0,-0.346690104,-0.017963907,-0.591259151,17404346.92,833,2,8.541495481,17.5,14.45122842,30.62960403,0.0,0,Least-Concern,1.0,increasing,3.0,1.0,1.0,0.0,NO,17.561,0.064,74.1,46.1,22.9,33.9,95.0,599.5,227.2,370.9,38.0,294.2,4729.27,Rock,3,2.0,Carnivore,Aquatic predator,Aerial,17404346.92,,,,,,,,,,,,6261559.0,True,HLhalAlb2,134899,4551471,7.240657731477727,2.9206450014067875,3.0,not_innovative
